X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	Y
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.220338983	1	0.761904762	0.333333333	0	0	0.045972359	0.056780291	0.056337936	0.000227131	0.523229889	4.31059E-06	0.003165424	0.21271663	0.06962041	0.049121343	0.779661017	0.201996162	0.798003838	1	0.90527543	1	0.217543302	0.220338983	0.175651466	0.270913536	0.141246614	0.679066292	0.90908372	0.003394556	0.071837533	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.260598502	0.007282239	0.009710957	0.015690904	0.000211082	0.000100249	2.67565E-07	0.00357979	0.053691359	0.074251596	0.00069265	0.156950871	0.042731577	0.036728315	0.053630478	0.698188029	0.003780807	0.000183912	0.000362024	0.035700913	0.084826854	0.163152359	1.0601E-05	0.004525404	0.001068542	0.000587116	0.050720908	0.021800139	0.048965253	0.284639088
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.254237288	1	0.761904762	0.333333333	0	0	0.05176622	0.056780291	0.056337936	0.000259583	0.523229889	4.31059E-06	0.00395652	0.21271663	0.070111522	0.049790709	0.745762712	0.229233497	0.770766503	1	0.90527543	1	0.217543302	0.254237288	0.155278927	0.270913536	0.143163992	0.688285245	0.90908372	0.003440789	0.086065458	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.264143966	0.007282239	0.0094929	0.015690904	0.000211082	0.000105392	2.81292E-07	0.00414701	0.052485632	0.069124723	0.000721709	0.156950871	0.042731577	0.035343729	0.052424673	0.657244569	0.003780807	0.000165838	0.00032884	0.035700913	0.082632251	0.163152359	9.59154E-06	0.004525404	0.001050649	0.000587116	0.050720908	0.021800139	0.047102457	0.28363243
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.288135593	1	0.761904762	0.333333333	0	0	0.057560081	0.056780291	0.056337936	0.000292035	0.523229889	4.31059E-06	0.004891294	0.21271663	0.070599356	0.050460074	0.711864407	0.255750903	0.744249097	1	0.90527543	1	0.217543302	0.288135593	0.138249677	0.270913536	0.145081369	0.697504198	0.90908372	0.003487022	0.101351761	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.26768943	0.007282239	0.009277007	0.015690904	0.000211082	0.000110845	2.95846E-07	0.004726164	0.051291867	0.064840727	0.000752242	0.156950871	0.042731577	0.033996995	0.051230831	0.617420424	0.003780807	0.000152088	0.000303594	0.035700913	0.080709723	0.163152359	8.82359E-06	0.004525404	0.001035303	0.000587116	0.050720908	0.021800139	0.045490851	0.282625772
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.322033898	1	0.761904762	0.333333333	0	0	0.063353943	0.056780291	0.056337936	0.000324487	0.523229889	4.31059E-06	0.006012775	0.21271663	0.071083976	0.051129439	0.677966102	0.281576551	0.718423449	1	0.90527543	1	0.217543302	0.322033898	0.123709243	0.270913536	0.146998747	0.706723152	0.90908372	0.003533256	0.117789961	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.271234895	0.007282239	0.009063289	0.015690904	0.000211082	0.000116631	3.1129E-07	0.005318585	0.050110131	0.061181859	0.00078434	0.156950871	0.042731577	0.032687478	0.050049019	0.578696788	0.003780807	0.000141382	0.000283937	0.035700913	0.078998431	0.163152359	8.22565E-06	0.004525404	0.001021928	0.000587116	0.050720908	0.021800139	0.044073783	0.277312854
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.355932203	1	0.761904762	0.333333333	0	0	0.069147804	0.056780291	0.056337936	0.000356939	0.523229889	4.31059E-06	0.007383069	0.21271663	0.071565446	0.051798804	0.644067797	0.306737161	0.693262839	1	0.90527543	1	0.217543302	0.355932203	0.111080978	0.270913536	0.148916124	0.715942105	0.90908372	0.003579489	0.13548366	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.274780359	0.007282239	0.008851758	0.015690904	0.000211082	0.000122776	3.27691E-07	0.005925655	0.04894049	0.058001525	0.000818102	0.156950871	0.042731577	0.031414544	0.048879303	0.541054974	0.003780807	0.000132906	0.000268376	0.035700913	0.077455587	0.163152359	7.75228E-06	0.004525404	0.001010121	0.000587116	0.050720908	0.021800139	0.042811547	0.269427366
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.389830508	1	0.761904762	0.333333333	0	0	0.074941665	0.056780291	0.056337936	0.000389391	0.523229889	4.31059E-06	0.009095243	0.21271663	0.072043827	0.052468169	0.610169492	0.331258094	0.668741906	1	0.90527543	1	0.217543302	0.389830508	0.099959617	0.270913536	0.150833502	0.725161058	0.90908372	0.003625723	0.154547848	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.278325823	0.007282239	0.008642427	0.015690904	0.000211082	0.000129307	3.45121E-07	0.006548809	0.047783012	0.055196984	0.000853636	0.156950871	0.042731577	0.030177566	0.04772175	0.504476405	0.003780807	0.00012612	0.000255916	0.035700913	0.076049993	0.163152359	7.37328E-06	0.004525404	0.000999587	0.000587116	0.050720908	0.021800139	0.041675282	0.260647071
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.423728814	1	0.761904762	0.333333333	0	0	0.080735527	0.056780291	0.056337936	0.000421843	0.523229889	4.31059E-06	0.011295331	0.21271663	0.072519176	0.053137535	0.576271186	0.355163439	0.644836561	1	0.90527543	1	0.217543302	0.423728814	0.090050803	0.270913536	0.152750879	0.734380011	0.90908372	0.003671956	0.175110411	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.281871287	0.007282239	0.008435308	0.015690904	0.000211082	0.000136252	3.6366E-07	0.007189534	0.046637763	0.052693842	0.000891055	0.156950871	0.042731577	0.028975919	0.046576427	0.46894262	0.003780807	0.00012065	0.000245874	0.035700913	0.074758222	0.163152359	7.06779E-06	0.004525404	0.000990107	0.000587116	0.050720908	0.021800139	0.040643379	0.250748268
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.457627119	1	0.761904762	0.333333333	0	0	0.086529388	0.056780291	0.056337936	0.000454294	0.523229889	4.31059E-06	0.014226222	0.21271663	0.072991552	0.0538069	0.542372881	0.378476089	0.621523911	1	0.90527543	1	0.217543302	0.457627119	0.08113481	0.270913536	0.154668256	0.743598965	0.90908372	0.00371819	0.197313863	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.285416751	0.007282239	0.008230413	0.015690904	0.000211082	0.000143646	3.83393E-07	0.007849375	0.045504813	0.050436761	0.000930484	0.156950871	0.042731577	0.027808984	0.045443404	0.434435272	0.003780807	0.000116231	0.00023776	0.035700913	0.073562247	0.163152359	6.82098E-06	0.004525404	0.000981512	0.000587116	0.050720908	0.021800139	0.039699261	0.239954657
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.491525424	1	0.761904762	0.333333333	0	0	0.09232325	0.056780291	0.056337936	0.000486746	0.523229889	4.31059E-06	0.018323719	0.21271663	0.073461008	0.054476265	0.508474576	0.401217817	0.598782183	1	0.90527543	1	0.217543302	0.491525424	0.073043801	0.270913536	0.156585634	0.752817918	0.90908372	0.003764423	0.221317371	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.288962215	0.007282239	0.008027755	0.015690904	0.000211082	0.000151523	4.04416E-07	0.008529938	0.04438423	0.048383638	0.000972055	0.156950871	0.042731577	0.026676143	0.04432275	0.400936132	0.003780807	0.00011267	0.000231221	0.035700913	0.072447909	0.163152359	6.62206E-06	0.004525404	0.000973669	0.000587116	0.050720908	0.021800139	0.03882994	0.228825493
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.661016949	1	0.761904762	0.333333333	0	0	0.121292556	0.056780291	0.056337936	0.000649006	0.523229889	4.31059E-06	0.503006387	0.21271663	0.075766321	0.057823091	0.338983051	0.507054322	0.492945678	1	0.90527543	1	0.217543302	0.661016949	0.041205913	0.270913536	0.166172521	0.798912684	0.90908372	0.003995591	0.37540281	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.306689536	0.007282239	0.007048461	0.015690904	0.000211082	0.000199646	5.32859E-07	0.01230445	0.038969302	0.040242755	0.001217503	0.156950871	0.042731577	0.021502055	0.038907474	0.247933648	0.003780807	0.000103731	0.000214809	0.035700913	0.067769589	0.163152359	6.12284E-06	0.004525404	0.00094266	0.000587116	0.050720908	0.021800139	0.035303028	0.159589791
Design 2	0.007082153	1	0.092269327	0.056798155	0.151515152	0.143556281	0.830508475	1	0.761904762	0.333333333	0	0	0.150261863	0.056780291	0.056337936	0.000811266	0.523229889	4.31059E-06	0.987689056	0.21271663	0.078006039	0.061169917	0.169491525	0.601345026	0.398654974	1	0.90527543	1	0.217543302	0.830508475	0.018168424	0.270913536	0.175759408	0.84500745	0.90908372	0.004226758	0.613457935	0.143556281	0.731623675	0.103971164	0.017539172	0.007400073	0.000903553	0.000706184	0.014854475	0.006154401	0.004061388	0.658981993	0.324416857	0.007282239	0.006127029	0.015690904	0.000211082	0.000267575	0.010101804	0.009943922	0.000281138	0.044801843	0.001543889	0.156950871	0.042731577	0.017090142	0.03381216	0.117469352	0.003780807	0.000104444	0.000216119	0.035700913	0.064062137	0.163152359	6.16267E-06	0.004525404	0.000920542	0.000587116	0.050720908	0.021800139	0.032672943	0.09795995
Design 2	0.14073881	0.051835158	0.082294264	0.134366361	0.151515152	0.143556281	0.457627119	1	0.761904762	0.333333333	0	0	0.194681467	0.134325158	0.133278679	0.000623187	0.358875047	6.32683E-07	0.014226222	0.165361624	0.112322633	0.020657109	0.542372881	0.558566156	0.441433844	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.1435213	0.000294268	0.000693615	0.000672352	0.008579252	0.197313863	0.143556281	0.106117562	0.081642196	0.01662304	0.083634385	0.001536987	0.006161143	0.05167538	0.009391407	0.00039651	0.033126741	0.017922012	0.010643161	0.012513933	0.016804822	0.000165436	0.000102946	2.74765E-07	0.013108734	0.076879021	0.056904233	0.000270127	0.237218134	0.069441826	0.047717357	0.076819631	0.480548981	0.007083998	4.92218E-05	9.60272E-06	0.03219493	0.021874434	0.145809974	2.91176E-06	0.001279141	0.000263752	0.00011959	0.009808346	0.007296335	0.024917261	0.437539256
Design 2	0.14073881	0.051835158	0.012468828	0.134366361	0.151515152	0.143556281	0.457627119	1	0.761904762	0.333333333	0	0	0.194681467	0.134325158	0.133278679	0.056790835	0.988997077	2.08181E-05	0.014226222	0.165361624	0.112322633	0.020657109	0.542372881	0.558566156	0.441433844	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.1435213	0.000294268	0.000693615	0.000672352	0.008579252	0.197313863	0.143556281	0.106117562	0.081642196	0.077662149	0.01743856	1.68061E-05	0.000302026	0.05167538	0.009391407	0.002647563	0.033126741	0.017922012	0.000423101	0.000237799	0.002195957	0.001221664	0.003411354	9.10495E-06	0.072323905	0.006588469	0.010722917	0.00215095	0.100321724	0.012379262	0.00690375	0.006524556	0.316609371	0.007083998	0.000280861	0.000151499	0.077723439	0.041213527	0.187994638	2.30735E-05	0.004217618	0.001869326	0.000744429	0.038695778	0.034902717	0.044183569	0.016588426
Design 2	0.14073881	0.051835158	0.012468828	0.134366361	0.151515152	0.143556281	0.322033898	1	0.761904762	0.333333333	0	0	0.140605428	0.134325158	0.133278679	0.040564873	0.988997077	2.08181E-05	0.006012775	0.165361624	0.106772066	0.018698455	0.677966102	0.437907806	0.562092194	0.051835158	0.046925095	0.051835158	0.217543302	0.322033898	0.123709243	0.1435213	0.000266601	0.000622499	0.000672352	0.007772085	0.117789961	0.143556281	0.106117562	0.081642196	0.077662149	0.01743856	1.68061E-05	0.000302026	0.05167538	0.009391407	0.002647563	0.033126741	0.016183189	0.000423101	0.000268352	0.002195957	0.001221664	0.002678683	7.14944E-06	0.036391851	0.007433195	0.015485683	0.001737739	0.100321724	0.012379262	0.008509575	0.007369337	0.479743632	0.007083998	0.000321473	0.000172771	0.077723439	0.045003006	0.187994638	2.63098E-05	0.004217618	0.001930746	0.000744429	0.038695778	0.034902717	0.048796579	0.024306138
Design 2	0.14073881	0.051835158	0.012468828	0.134366361	0.151515152	0.143556281	0.16	1	0.761904762	0.333333333	0	0	0.075984561	0.134325158	0.133278679	0.021174848	0.988997077	2.08181E-05	0.002021936	0.165361624	0.099746558	0.016357865	0.84	0.256257153	0.743742847	0.051835158	0.046925095	0.051835158	0.217543302	0.16	0.22486203	0.1435213	0.000233539	0.000537515	0.000672352	0.00680752	0.048871676	0.143556281	0.106117562	0.081642196	0.077662149	0.01743856	1.68061E-05	0.000302026	0.05167538	0.009391407	0.002647563	0.033126741	0.014105297	0.000423101	0.000307919	0.002195957	0.001221664	0.002033639	5.42781E-06	0.010342643	0.008527102	0.029707231	0.001360945	0.100321724	0.012379262	0.010793724	0.008463314	0.711788254	0.007083998	0.000493842	0.000263054	0.077723439	0.052476547	0.187994638	4.00456E-05	0.004217618	0.002071233	0.000744429	0.038695778	0.034902717	0.058415606	0.033645687
Design 2	0.017375354	0.525112685	0.012468828	0.134366361	0.151515152	0.143556281	0.16	1	0.761904762	0.333333333	0	0	0.075984561	0.134325158	0.133278679	0.021174848	0.988997077	3.78859E-05	0.002021936	0.172004087	0.063699877	0.029899225	0.84	0.256257153	0.743742847	0.525112685	0.475371612	0.525112685	0.217543302	0.16	0.22486203	0.200004063	0.019410303	0.118352615	0.14803169	0.002861722	0.048871676	0.143556281	0.523727302	0.113420633	0.096591382	0.001775323	1.68061E-05	6.8182E-05	0.015543905	0.002010905	0.005016145	0.270813591	0.114693144	0.000423101	0.000307919	0.001627178	0.001221664	0.002033639	5.42781E-06	0.010342643	0.008527102	0.029707231	0.001852641	0.100321724	0.012379262	0.010793724	0.008463314	0.711788254	0.002976915	0.00019927	0.000650221	0.044150103	0.05551054	0.157431335	1.65716E-05	0.003294193	0.002823294	0.000995797	0.057739753	0.041565321	0.033185171	0.026319454
Design 2	0.003012748	1	0.012468828	0.134366361	0.151515152	0.143556281	0.002711864	1	0.761904762	0.333333333	0	0	0.013256355	0.134325158	0.133278679	0.002352732	0.988997077	4.78877E-05	2.60855E-05	0.177183047	0.051573054	0.032613395	0.997288136	0.022947382	0.977052618	1	0.90527543	1	0.217543302	0.002711864	0.9204167	0.227141475	0.07975229	0.627009936	0.90908372	0.001911751	0.000705461	0.143556281	0.865493987	0.124130456	0.102970826	0.000300389	1.68061E-05	4.09567E-05	0.010456904	0.000971794	0.006404132	0.559097491	0.204112143	0.000423101	0.00034961	0.001489023	0.001221664	0.001576227	4.20697E-06	0.000174469	0.009679741	0.170936294	0.001668884	0.100321724	0.012379262	0.013441744	0.009616028	0.980798163	0.002306718	0.001188439	0.006714357	0.036267113	0.088752071	0.150666845	9.5397E-05	0.003133459	0.004183447	0.001123632	0.066889521	0.044735144	0.055086419	0.014910663
Design 2	0.003012748	1	0.012468828	0.134366361	0.151515152	0.143556281	0.06779661	1	0.761904762	0.333333333	0	0	0.039212854	0.134325158	0.133278679	0.010141194	0.988997077	4.78877E-05	0.000723654	0.177183047	0.053340967	0.03477383	0.93220339	0.127940663	0.872059337	1	0.90527543	1	0.217543302	0.06779661	0.3820292	0.227141475	0.085005026	0.668310847	0.90908372	0.002038409	0.018818576	0.143556281	0.865493987	0.124130456	0.102970826	0.000300389	1.68061E-05	4.09567E-05	0.010456904	0.000971794	0.006404132	0.559097491	0.217594043	0.000423101	0.00033196	0.001489023	0.001221664	0.00174899	4.66808E-06	0.00272172	0.009191756	0.05757555	0.001829244	0.100321724	0.012379262	0.012291009	0.009128011	0.863896042	0.002306718	0.000290084	0.00170038	0.036267113	0.067395773	0.150666845	2.38084E-05	0.003133459	0.003474146	0.001123632	0.066889521	0.044735144	0.035413439	0.021733567
Design 2	0.003012748	1	0.012468828	0.134366361	0.151515152	0.143556281	0.16	1	0.761904762	0.333333333	0	0	0.075984561	0.134325158	0.133278679	0.021174848	0.988997077	4.78877E-05	0.002021936	0.177183047	0.055754492	0.037834445	0.84	0.256257153	0.743742847	1	0.90527543	1	0.217543302	0.16	0.22486203	0.227141475	0.092446402	0.72682047	0.90908372	0.002217842	0.048871676	0.143556281	0.865493987	0.124130456	0.102970826	0.000300389	1.68061E-05	4.09567E-05	0.010456904	0.000971794	0.006404132	0.559097491	0.236693401	0.000423101	0.000307919	0.001489023	0.001221664	0.002033639	5.42781E-06	0.010342643	0.008527102	0.029707231	0.002088879	0.100321724	0.012379262	0.010793724	0.008463314	0.711788254	0.002306718	0.000151201	0.000925237	0.036267113	0.057876068	0.150666845	1.27411E-05	0.003133459	0.003184626	0.001123632	0.066889521	0.044735144	0.027056359	0.026766857
Design 2	0.003012748	1	0.012468828	0.134366361	0.151515152	0.143556281	0.254237288	1	0.761904762	0.333333333	0	0	0.113567408	0.134325158	0.133278679	0.032451892	0.988997077	4.78877E-05	0.00395652	0.177183047	0.058122828	0.040962574	0.745762712	0.367680875	0.632319125	1	0.90527543	1	0.217543302	0.254237288	0.155278927	0.227141475	0.100051926	0.786620746	0.90908372	0.002401233	0.086065458	0.143556281	0.865493987	0.124130456	0.102970826	0.000300389	1.68061E-05	4.09567E-05	0.010456904	0.000971794	0.006404132	0.559097491	0.256214068	0.000423101	0.000284497	0.001489023	0.001221664	0.002382989	6.36023E-06	0.023406707	0.007879546	0.019517556	0.002400871	0.100321724	0.012379262	0.009414127	0.007815717	0.571636281	0.002306718	0.00010921	0.000690875	0.036267113	0.052624352	0.150666845	9.39492E-06	0.003133459	0.003039966	0.001123632	0.066889521	0.044735144	0.022626652	0.026766857
Design 2	0.003012748	1	0.012468828	0.134366361	0.151515152	0.143556281	0.322033898	1	0.761904762	0.333333333	0	0	0.140605428	0.134325158	0.133278679	0.040564873	0.988997077	4.78877E-05	0.006012775	0.177183047	0.059771408	0.043213027	0.677966102	0.437907806	0.562092194	1	0.90527543	1	0.217543302	0.322033898	0.123709243	0.227141475	0.105523526	0.829642528	0.90908372	0.002533169	0.117789961	0.143556281	0.865493987	0.124130456	0.102970826	0.000300389	1.68061E-05	4.09567E-05	0.010456904	0.000971794	0.006404132	0.559097491	0.270257714	0.000423101	0.000268352	0.001489023	0.001221664	0.002678683	7.14944E-06	0.036391851	0.007433195	0.015485683	0.002660061	0.100321724	0.012379262	0.008509575	0.007369337	0.479743632	0.002306718	9.48518E-05	0.000610736	0.036267113	0.049931687	0.150666845	8.25071E-06	0.003133459	0.002971661	0.001123632	0.066889521	0.044735144	0.02042478	0.022125045
Design 2	0.003012748	1	0.012468828	0.134366361	0.151515152	0.143556281	0.389830508	1	0.761904762	0.333333333	0	0	0.167643447	0.134325158	0.133278679	0.048677854	0.988997077	4.78877E-05	0.009095243	0.177183047	0.061377772	0.04546348	0.610169492	0.501210954	0.498789046	1	0.90527543	1	0.217543302	0.389830508	0.099959617	0.227141475	0.110995126	0.87266431	0.90908372	0.002665105	0.154547848	0.143556281	0.865493987	0.124130456	0.102970826	0.000300389	1.68061E-05	4.09567E-05	0.010456904	0.000971794	0.006404132	0.559097491	0.28430136	0.000423101	0.000252789	0.001489023	0.001221664	0.003018828	8.05729E-06	0.052619368	0.007002913	0.012728507	0.002953438	0.100321724	0.012379262	0.007674076	0.006939028	0.394866057	0.002306718	8.64365E-05	0.000563767	0.036267113	0.047746891	0.150666845	7.58011E-06	0.003133459	0.002919713	0.001123632	0.066889521	0.044735144	0.018681049	0.018322115
Design 3	0.065155807	0.051835158	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	0.85915493	0.761904762	0	1	1	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	6.07287E-07	0.014226222	0.0770361	0.029517631	0.004625032	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.205466391	0.457627119	0.08113481	0.067224435	3.57994E-05	0.000560628	0.000672352	0.00103862	0.197313863	0.42903752	0.218130311	0.243185736	0.038006479	0.083634385	0.000302375	0.001236933	0.013845549	0.005113908	0.000140225	0.01035773	0.004663987	0.003331701	0.003302274	0.005731368	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000358241	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.001038808	2.75339E-05	3.55706E-06	0.025935316	0.009020827	0.067297342	2.1123E-06	0.000369337	0.000316017	8.53843E-05	0.004026792	0.007146946	0.009774926	0.32858024
Design 3	0.107648725	0.051835158	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	0.85915493	0.761904762	0	1	1	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	1.41321E-06	0.014226222	0.126692889	0.056723141	0.010642021	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.205466391	0.457627119	0.08113481	0.110118688	0.000121271	0.000560628	0.000672352	0.003532203	0.197313863	0.42903752	0.138810198	0.166280511	0.027826572	0.083634385	0.000302375	0.001856572	0.032247555	0.01318525	0.000623816	0.016328496	0.007287994	0.003331701	0.003302274	0.008635183	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000562385	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.003538163	0.000129063	2.05093E-05	0.050395434	0.030145725	0.122892016	8.36489E-06	0.002086073	0.000517483	0.000213928	0.014017005	0.012494104	0.035940063	0.308186283
Design 3	0.150141643	0.051835158	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	0.85915493	0.761904762	0	1	1	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	2.54151E-06	0.014226222	0.176349678	0.08893976	0.019065806	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.205466391	0.457627119	0.08113481	0.15301294	0.000287717	0.000560628	0.000672352	0.008388128	0.197313863	0.42903752	0.099150141	0.124285387	0.022267698	0.083634385	0.000302375	0.00247621	0.058010363	0.02448513	0.001300845	0.022299262	0.009912	0.003331701	0.003302274	0.011538998	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000766528	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.008405328	0.000326779	5.35217E-05	0.074855551	0.051270623	0.178486691	2.0541E-05	0.004489504	0.000718948	0.000363859	0.024007218	0.017648385	0.062105201	0.143786403
Design 3	0.192634561	0.051835158	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	0.85915493	0.761904762	0	1	1	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	3.99218E-06	0.014226222	0.226006467	0.12548233	0.029896386	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.205466391	0.457627119	0.08113481	0.195907193	0.000562128	0.000560628	0.000672352	0.016393842	0.197313863	0.42903752	0.075354108	0.097410803	0.018710323	0.083634385	0.000302375	0.003095849	0.091133974	0.039013546	0.00217131	0.028270028	0.012536007	0.003331701	0.003302274	0.014442814	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000970672	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.016429572	0.000652741	0.000107947	0.099315668	0.072395521	0.234081366	4.06151E-05	0.007579629	0.000920413	0.000532011	0.033997431	0.022663836	0.088270338	0.067490532
Design 3	0.235127479	0.051835158	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	0.85915493	0.761904762	0	1	1	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	5.76522E-06	0.014226222	0.275663256	0.165888563	0.043133763	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.205466391	0.457627119	0.08113481	0.238801445	0.000971494	0.000560628	0.000672352	0.028336793	0.197313863	0.42903752	0.059490085	0.078557267	0.016214689	0.083634385	0.000302375	0.003715487	0.131618387	0.056770499	0.003235212	0.034240794	0.015160013	0.003331701	0.003302274	0.017346629	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001174815	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.028400166	0.001139014	0.00018914	0.123775786	0.09352042	0.289676041	7.05618E-05	0.011356449	0.001121879	0.000716269	0.043987643	0.027571357	0.114435475	0.048339024
Design 3	0.277620397	0.051835158	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	0.85915493	0.761904762	0	1	1	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	7.86063E-06	0.014226222	0.325320045	0.209819077	0.058777935	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.205466391	0.457627119	0.08113481	0.281695698	0.001542808	0.000560628	0.000672352	0.045004429	0.197313863	0.42903752	0.04815864	0.06450955	0.0143552	0.083634385	0.000302375	0.004335126	0.179463603	0.07775599	0.00449255	0.04021156	0.01778402	0.003331701	0.003302274	0.020250445	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001378959	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.04510638	0.001817658	0.000302453	0.148235903	0.114645318	0.345270716	0.000112355	0.015819963	0.001323344	0.000915099	0.053977856	0.032390905	0.140600613	0.038526374
Design 3	0.320113314	0.051835158	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	0.85915493	0.761904762	0	1	1	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	1.02784E-05	0.014226222	0.374976834	0.257010921	0.076828902	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.205466391	0.457627119	0.08113481	0.324589951	0.002303059	0.000560628	0.000672352	0.067184195	0.197313863	0.42903752	0.039660057	0.053586817	0.012909363	0.083634385	0.000302375	0.004954764	0.234669621	0.101970017	0.005943325	0.046182326	0.020408026	0.003331701	0.003302274	0.02315426	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001583102	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.067337483	0.002720736	0.000453239	0.17269602	0.135770216	0.400865391	0.000167971	0.020970171	0.001524809	0.001127317	0.063968069	0.0371364	0.16676575	0.034279168
